Timestamp,Dev,Status,Ax,Ay,Az,Filt,RMS,Cross,Type,Med
55:21.2,MG-001,0,0.288,-0.004,1.016,0.436,1.056,-0.001,Walking,Stable
55:21.2,MG-001,0,0.037,-0.519,0.865,0.474,1.009,-0.019,Walking,Stable
55:21.2,MG-001,0,-0.255,-0.326,1.145,0.575,1.218,0.083,Walking,Stable
55:21.2,MG-001,0,-0.245,0.298,0.755,0.433,0.848,-0.073,Walking,Stable
55:21.2,MG-001,0,0.139,0.439,1.11,0.563,1.202,0.061,Walking,Stable
55:21.2,MG-001,0,0.357,-0.044,0.902,0.434,0.971,-0.016,Walking,Stable
55:21.3,MG-001,0,0.002,-0.506,0.819,0.443,0.963,-0.001,Walking,Stable
55:21.3,MG-001,0,-0.245,-0.27,1.056,0.524,1.118,0.066,Walking,Stable
55:21.3,MG-001,0,-0.222,0.351,0.737,0.436,0.846,-0.078,Walking,Stable
55:21.3,MG-001,0,0.183,0.465,1.189,0.612,1.289,0.085,Walking,Stable
55:21.3,MG-001,0,0.292,-0.038,0.924,0.418,0.97,-0.011,Walking,Stable
55:21.3,MG-001,0,0.103,-0.463,0.821,0.462,0.948,-0.048,Walking,Stable
55:21.3,MG-001,0,-0.223,-0.195,1.136,0.518,1.174,0.044,Walking,Stable
55:21.3,MG-001,0,-0.205,0.391,0.779,0.458,0.895,-0.08,Walking,Stable
55:21.3,MG-001,0,0.018,0.465,1.178,0.554,1.267,0.008,Walking,Stable
55:21.3,MG-001,0,0.281,-0.03,0.875,0.395,0.92,-0.008,Walking,Stable
55:21.4,MG-001,0,0.015,-0.557,0.897,0.49,1.056,-0.008,Walking,Stable
55:21.4,MG-001,0,-0.169,-0.229,1.197,0.531,1.23,0.039,Walking,Stable
55:21.4,MG-001,0,-0.216,0.332,0.851,0.466,0.939,-0.072,Walking,Stable
55:21.4,MG-001,0,0.072,0.455,1.048,0.525,1.145,0.033,Walking,Stable
55:21.4,MG-001,0,0.241,-0.099,0.957,0.432,0.992,-0.024,Walking,Stable
55:21.4,MG-001,0,0.048,-0.531,0.937,0.505,1.078,-0.025,Walking,Stable
55:21.4,MG-001,0,-0.284,-0.262,1.138,0.561,1.202,0.074,Walking,Stable
55:21.4,MG-001,0,-0.22,0.363,0.701,0.428,0.819,-0.08,Walking,Stable
55:21.4,MG-001,0,0.111,0.431,1.144,0.562,1.228,0.048,Walking,Stable
55:21.4,MG-001,0,0.261,-0.11,0.899,0.424,0.943,-0.029,Walking,Stable
55:21.5,MG-001,0,-0.022,-0.478,1.001,0.5,1.109,0.01,Walking,Stable
55:21.5,MG-001,0,-0.288,-0.181,1.167,0.545,1.216,0.052,Walking,Stable
55:21.5,MG-001,0,-0.173,0.435,0.872,0.493,0.99,-0.075,Walking,Stable
55:21.5,MG-001,0,0.13,0.392,1.142,0.555,1.214,0.051,Walking,Stable
55:21.5,MG-001,0,0.306,-0.038,0.94,0.428,0.989,-0.012,Walking,Stable
55:21.5,MG-001,0,0.038,-0.523,0.954,0.505,1.089,-0.02,Walking,Stable
55:21.5,MG-001,0,-0.306,-0.251,1.142,0.566,1.208,0.077,Walking,Stable
55:21.5,MG-001,0,-0.12,0.355,0.85,0.442,0.929,-0.043,Walking,Stable
55:21.5,MG-001,0,0.128,0.39,1.119,0.546,1.192,0.05,Walking,Stable
55:21.5,MG-001,0,0.333,0.058,0.922,0.438,0.982,0.019,Walking,Stable
55:21.6,MG-001,0,0.085,-0.455,0.871,0.47,0.986,-0.039,Walking,Stable
55:21.6,MG-001,0,-0.275,-0.234,1.106,0.538,1.163,0.065,Walking,Stable
55:21.6,MG-001,0,-0.236,0.399,0.814,0.483,0.937,-0.094,Walking,Stable
55:21.6,MG-001,0,0.049,0.406,1.134,0.529,1.205,0.02,Walking,Stable
55:21.6,MG-001,0,0.255,-0.039,0.915,0.403,0.95,-0.01,Walking,Stable
55:21.6,MG-001,0,-0.043,-0.463,0.896,0.468,1.01,0.02,Walking,Stable
55:21.6,MG-001,0,-0.288,-0.293,1.102,0.561,1.176,0.084,Walking,Stable
55:21.6,MG-001,0,-0.219,0.383,0.83,0.477,0.94,-0.084,Walking,Stable
55:21.6,MG-001,0,0.147,0.484,1.24,0.624,1.339,0.071,Walking,Stable
55:21.7,MG-001,0,0.248,-0.107,0.982,0.446,1.019,-0.027,Walking,Stable
55:21.7,MG-001,0,0.041,-0.526,1.027,0.531,1.154,-0.021,Walking,Stable
55:21.7,MG-001,0,-0.304,-0.227,1.093,0.541,1.157,0.069,Walking,Stable
55:21.7,MG-001,0,-0.275,0.279,0.868,0.474,0.953,-0.077,Walking,Stable
55:21.7,MG-001,0,0.019,0.389,1.204,0.537,1.266,0.007,Walking,Stable
55:21.7,MG-001,0,0.194,-0.143,0.847,0.395,0.88,-0.028,Walking,Stable
55:21.7,MG-001,0,0.071,-0.484,0.929,0.494,1.05,-0.034,Walking,Stable
55:21.7,MG-001,0,-0.266,-0.161,1.075,0.501,1.119,0.043,Walking,Stable
55:21.7,MG-001,0,-0.342,0.441,0.857,0.547,1.022,-0.151,Walking,Stable
55:21.7,MG-001,0,0.152,0.421,1.129,0.568,1.214,0.064,Walking,Stable
55:21.7,MG-001,0,0.238,-0.125,0.894,0.419,0.933,-0.03,Walking,Stable
55:21.8,MG-001,0,0.006,-0.466,0.884,0.452,1,-0.003,Walking,Stable
55:21.8,MG-001,0,-0.287,-0.247,1.148,0.561,1.209,0.071,Walking,Stable
55:21.8,MG-001,0,-0.298,0.385,0.808,0.497,0.943,-0.115,Walking,Stable
55:21.8,MG-001,0,0.091,0.366,1.134,0.531,1.195,0.033,Walking,Stable
55:21.8,MG-001,0,0.289,-0.157,0.892,0.446,0.951,-0.045,Walking,Stable
55:21.8,MG-001,0,0.06,-0.53,0.946,0.512,1.086,-0.032,Walking,Stable
55:21.8,MG-001,0,-0.321,-0.085,1.114,0.507,1.163,0.027,Walking,Stable
55:21.8,MG-001,0,-0.157,0.414,0.794,0.455,0.909,-0.065,Walking,Stable
55:21.8,MG-001,0,0.102,0.437,1.1,0.546,1.188,0.045,Walking,Stable
55:21.8,MG-001,0,0.301,-0.219,0.911,0.477,0.984,-0.066,Walking,Stable
55:21.9,MG-001,0,-0.023,-0.448,0.911,0.461,1.016,0.01,Walking,Stable
55:21.9,MG-001,0,-0.216,-0.216,1.131,0.521,1.171,0.047,Walking,Stable
55:21.9,MG-001,0,-0.24,0.362,0.734,0.445,0.852,-0.087,Walking,Stable
55:21.9,MG-001,0,0.165,0.448,1.096,0.57,1.195,0.074,Walking,Stable
55:21.9,MG-001,0,0.363,-0.199,0.828,0.463,0.926,-0.072,Walking,Stable
55:21.9,MG-001,0,0.035,-0.538,0.952,0.508,1.094,-0.019,Walking,Stable
55:21.9,MG-001,0,-0.306,-0.047,1.06,0.471,1.104,0.014,Walking,Stable
55:21.9,MG-001,0,-0.112,0.444,0.853,0.47,0.968,-0.05,Walking,Stable
55:21.9,MG-001,0,0.152,0.386,1.144,0.56,1.216,0.059,Walking,Stable
55:21.9,MG-001,0,0.257,-0.158,0.848,0.421,0.9,-0.041,Walking,Stable
55:22.0,MG-001,0,0.024,-0.585,0.99,0.533,1.15,-0.014,Walking,Stable
55:22.0,MG-001,0,-0.326,-0.237,1.055,0.539,1.13,0.077,Walking,Stable
55:22.0,MG-001,0,-0.135,0.369,0.811,0.438,0.901,-0.05,Walking,Stable
55:22.0,MG-001,0,0.184,0.349,1.168,0.567,1.233,0.064,Walking,Stable
55:22.0,MG-001,0,0.317,-0.102,0.804,0.408,0.87,-0.032,Walking,Stable
55:22.0,MG-001,0,-0.1,-0.444,0.949,0.498,1.052,0.045,Walking,Stable
55:22.0,MG-001,0,-0.315,-0.182,1.077,0.524,1.136,0.057,Walking,Stable
55:22.0,MG-001,0,-0.161,0.523,0.809,0.498,0.976,-0.084,Walking,Stable
55:22.0,MG-001,0,0.12,0.383,1.154,0.552,1.222,0.046,Walking,Stable
55:22.1,MG-001,0,0.191,-0.276,0.813,0.427,0.88,-0.053,Walking,Stable
55:22.1,MG-001,0,0.01,-0.491,1.052,0.518,1.161,-0.005,Walking,Stable
55:22.1,MG-001,0,-0.339,-0.207,1.15,0.565,1.217,0.07,Walking,Stable
55:22.1,MG-001,0,-0.079,0.432,0.706,0.406,0.831,-0.034,Walking,Stable
55:22.1,MG-001,0,0.203,0.418,1.161,0.594,1.251,0.085,Walking,Stable
55:22.1,MG-001,0,0.27,-0.159,0.832,0.42,0.889,-0.043,Walking,Stable
55:22.1,MG-001,0,0.033,-0.45,1.085,0.523,1.175,-0.015,Walking,Stable
55:22.1,MG-001,0,-0.269,-0.162,0.978,0.47,1.027,0.044,Walking,Stable
55:22.1,MG-001,0,-0.169,0.415,0.879,0.488,0.987,-0.07,Walking,Stable
55:22.1,MG-001,0,0.183,0.44,1.139,0.587,1.235,0.081,Walking,Stable
55:22.1,MG-001,0,0.251,-0.293,0.836,0.46,0.921,-0.074,Walking,Stable
55:22.2,MG-001,0,-0.069,-0.45,0.92,0.48,1.026,0.031,Walking,Stable
55:22.2,MG-001,0,-0.281,-0.074,1.044,0.467,1.084,0.021,Walking,Stable
55:22.2,MG-001,0,-0.196,0.407,0.785,0.463,0.906,-0.08,Walking,Stable
55:22.2,MG-001,0,0.183,0.4,1.173,0.585,1.253,0.073,Walking,Stable
55:22.2,MG-001,0,0.244,-0.133,0.866,0.414,0.91,-0.032,Walking,Stable
55:22.2,MG-001,0,-0.03,-0.553,1.05,0.544,1.187,0.017,Walking,Stable
55:22.2,MG-001,0,-0.346,-0.056,1.113,0.505,1.167,0.019,Walking,Stable
55:22.2,MG-001,0,-0.194,0.423,0.834,0.484,0.955,-0.082,Walking,Stable
55:22.2,MG-001,0,0.156,0.301,1.224,0.56,1.27,0.047,Walking,Stable
55:22.2,MG-001,0,0.212,-0.195,0.862,0.423,0.908,-0.041,Walking,Stable
55:22.3,MG-001,0,-0.017,-0.498,0.99,0.502,1.108,0.009,Walking,Stable
55:22.3,MG-001,0,-0.329,-0.11,1.101,0.513,1.155,0.036,Walking,Stable
55:22.3,MG-001,0,-0.128,0.469,0.821,0.473,0.954,-0.06,Walking,Stable
55:22.3,MG-001,0,0.143,0.332,1.173,0.549,1.227,0.048,Walking,Stable
55:22.3,MG-001,0,0.266,-0.293,0.837,0.465,0.926,-0.078,Walking,Stable
55:22.3,MG-001,0,-0.072,-0.47,0.997,0.513,1.105,0.034,Walking,Stable
55:22.3,MG-001,0,-0.316,-0.098,0.999,0.471,1.052,0.031,Walking,Stable
55:22.3,MG-001,0,-0.102,0.443,0.811,0.452,0.93,-0.045,Walking,Stable
55:22.3,MG-001,0,0.188,0.378,1.202,0.589,1.274,0.071,Walking,Stable
55:22.3,MG-001,0,0.381,-0.255,0.743,0.46,0.873,-0.097,Walking,Stable
55:22.4,MG-001,0,-0.044,-0.507,1.014,0.522,1.135,0.022,Walking,Stable
55:22.4,MG-001,0,-0.215,-0.041,1.092,0.449,1.113,0.009,Walking,Stable
55:22.4,MG-001,0,-0.2,0.516,0.78,0.499,0.956,-0.103,Walking,Stable
55:22.4,MG-001,0,0.265,0.374,1.091,0.576,1.183,0.099,Walking,Stable
55:22.4,MG-001,0,0.285,-0.152,0.857,0.431,0.916,-0.043,Walking,Stable
55:22.4,MG-001,0,-0.038,-0.537,1.054,0.543,1.184,0.02,Walking,Stable
55:22.4,MG-001,0,-0.279,-0.106,1.066,0.484,1.107,0.03,Walking,Stable
55:22.4,MG-001,0,-0.153,0.448,0.739,0.446,0.877,-0.068,Walking,Stable
55:22.4,MG-001,0,0.235,0.429,1.26,0.641,1.351,0.101,Walking,Stable
55:22.4,MG-001,0,0.229,-0.238,0.791,0.419,0.857,-0.054,Walking,Stable
55:22.5,MG-001,0,0.014,-0.496,1.028,0.513,1.142,-0.007,Walking,Stable
55:22.5,MG-001,0,-0.198,-0.027,0.967,0.397,0.988,0.005,Walking,Stable
55:22.5,MG-001,0,-0.105,0.478,0.898,0.494,1.023,-0.05,Walking,Stable
55:22.5,MG-001,0,0.258,0.285,1.184,0.576,1.245,0.074,Walking,Stable
55:22.5,MG-001,0,0.279,-0.275,0.754,0.436,0.849,-0.077,Walking,Stable
55:22.5,MG-001,0,-0.035,-0.475,0.975,0.495,1.085,0.017,Walking,Stable
55:22.5,MG-001,0,-0.344,-0.068,1.015,0.475,1.074,0.023,Walking,Stable
55:22.5,MG-001,0,-0.035,0.481,0.805,0.44,0.938,-0.017,Walking,Stable
55:22.5,MG-001,0,0.194,0.306,1.168,0.556,1.223,0.059,Walking,Stable
55:22.5,MG-001,0,0.237,-0.191,0.832,0.42,0.886,-0.045,Walking,Stable
55:22.6,MG-001,0,-0.097,-0.555,0.967,0.539,1.119,0.054,Walking,Stable
55:22.6,MG-001,0,-0.335,-0.085,1.029,0.483,1.085,0.028,Walking,Stable
55:22.6,MG-001,0,-0.106,0.564,0.818,0.496,1,-0.06,Walking,Stable
55:22.6,MG-001,0,0.185,0.323,1.181,0.563,1.238,0.06,Walking,Stable
55:22.6,MG-001,0,0.303,-0.198,0.868,0.456,0.94,-0.06,Walking,Stable
55:22.6,MG-001,0,-0.022,-0.48,1.096,0.533,1.197,0.01,Walking,Stable
55:22.6,MG-001,0,-0.34,-0.106,0.986,0.477,1.049,0.036,Walking,Stable
55:22.6,MG-001,0,-0.137,0.502,0.837,0.492,0.985,-0.069,Walking,Stable
55:22.6,MG-001,0,0.152,0.401,1.172,0.575,1.248,0.061,Walking,Stable
55:22.6,MG-001,0,0.28,-0.239,0.809,0.443,0.889,-0.067,Walking,Stable
55:22.7,MG-001,0,0.003,-0.49,1.104,0.532,1.208,-0.001,Walking,Stable
55:22.7,MG-001,0,-0.394,-0.081,1.034,0.503,1.11,0.032,Walking,Stable
55:22.7,MG-001,0,-0.119,0.455,0.808,0.461,0.935,-0.054,Walking,Stable
55:22.7,MG-001,0,0.22,0.348,1.16,0.576,1.231,0.076,Walking,Stable
55:22.7,MG-001,0,0.238,-0.341,0.787,0.455,0.89,-0.081,Walking,Stable
55:22.7,MG-001,0,-0.01,-0.45,1.072,0.511,1.163,0.005,Walking,Stable
55:22.7,MG-001,0,-0.292,-0.078,1.098,0.489,1.139,0.023,Walking,Stable
55:22.7,MG-001,0,-0.182,0.463,0.75,0.465,0.9,-0.084,Walking,Stable
55:22.7,MG-001,0,0.29,0.393,1.256,0.646,1.348,0.114,Walking,Stable
55:22.8,MG-001,0,0.289,-0.208,0.801,0.433,0.877,-0.06,Walking,Stable
55:22.8,MG-001,0,-0.15,-0.508,1.15,0.603,1.266,0.076,Walking,Stable
55:22.8,MG-001,0,-0.322,-0.033,0.956,0.437,1.009,0.011,Walking,Stable
55:22.8,MG-001,0,-0.104,0.538,0.806,0.483,0.975,-0.056,Walking,Stable
55:22.8,MG-001,0,0.197,0.34,1.277,0.605,1.336,0.067,Walking,Stable
55:22.8,MG-001,0,0.272,-0.328,0.772,0.457,0.882,-0.089,Walking,Stable
55:22.8,MG-001,0,-0.031,-0.491,1.094,0.539,1.2,0.015,Walking,Stable
55:22.8,MG-001,0,-0.328,-0.046,1.011,0.461,1.063,0.015,Walking,Stable
55:22.8,MG-001,0,-0.121,0.458,0.957,0.512,1.068,-0.056,Walking,Stable
55:22.8,MG-001,0,0.119,0.335,1.199,0.551,1.251,0.04,Walking,Stable
55:22.8,MG-001,0,0.255,-0.26,0.766,0.427,0.848,-0.066,Walking,Stable
55:22.9,MG-001,0,-0.052,-0.536,1.036,0.541,1.168,0.028,Walking,Stable
55:22.9,MG-001,0,-0.285,-0.098,0.948,0.444,0.995,0.028,Walking,Stable
55:22.9,MG-001,0,-0.153,0.478,0.882,0.504,1.015,-0.073,Walking,Stable
55:22.9,MG-001,0,0.203,0.292,1.096,0.53,1.152,0.059,Walking,Stable
55:22.9,MG-001,0,0.229,-0.28,0.776,0.428,0.856,-0.064,Walking,Stable
55:22.9,MG-001,0,-0.046,-0.437,1.127,0.537,1.21,0.02,Walking,Stable
55:22.9,MG-001,0,-0.299,-0.065,1.049,0.471,1.093,0.019,Walking,Stable
55:22.9,MG-001,0,-0.161,0.368,0.937,0.489,1.02,-0.059,Walking,Stable
55:22.9,MG-001,0,0.319,0.354,1.224,0.633,1.314,0.113,Walking,Stable
55:22.9,MG-001,0,0.213,-0.217,0.784,0.405,0.841,-0.046,Walking,Stable
55:23.0,MG-001,0,-0.114,-0.537,1.083,0.578,1.214,0.061,Walking,Stable
55:23.0,MG-001,0,-0.322,0.047,0.989,0.453,1.041,-0.015,Walking,Stable
55:23.0,MG-001,0,-0.131,0.416,0.852,0.467,0.958,-0.055,Walking,Stable
55:23.0,MG-001,0,0.333,0.347,1.086,0.589,1.188,0.116,Walking,Stable
55:23.0,MG-001,0,0.125,-0.269,0.827,0.407,0.879,-0.034,Walking,Stable
55:23.0,MG-001,0,-0.115,-0.509,1.017,0.547,1.143,0.059,Walking,Stable
55:23.0,MG-001,0,-0.363,0.034,0.996,0.464,1.06,-0.012,Walking,Stable
55:23.0,MG-001,0,-0.025,0.498,0.875,0.466,1.007,-0.013,Walking,Stable
55:23.0,MG-001,0,0.218,0.212,1.19,0.54,1.228,0.046,Walking,Stable
55:23.0,MG-001,0,0.244,-0.322,0.85,0.472,0.942,-0.079,Walking,Stable
55:23.1,MG-001,0,-0.118,-0.513,1.203,0.611,1.313,0.061,Walking,Stable
55:23.1,MG-001,0,-0.295,0.057,1.045,0.466,1.087,-0.017,Walking,Stable
55:23.1,MG-001,0,-0.098,0.518,0.862,0.493,1.011,-0.051,Walking,Stable
55:23.1,MG-001,0,0.291,0.297,1.158,0.582,1.23,0.086,Walking,Stable
55:23.1,MG-001,0,0.178,-0.288,0.72,0.395,0.796,-0.051,Walking,Stable
55:23.1,MG-001,0,-0.046,-0.506,1.043,0.532,1.16,0.023,Walking,Stable
55:23.1,MG-001,0,-0.304,0.029,0.996,0.443,1.042,-0.009,Walking,Stable
55:23.1,MG-001,0,-0.137,0.515,0.813,0.488,0.972,-0.071,Walking,Stable
55:23.1,MG-001,0,0.246,0.23,1.155,0.544,1.203,0.057,Walking,Stable
55:23.2,MG-001,0,0.213,-0.313,0.76,0.429,0.849,-0.067,Walking,Stable
55:23.2,MG-001,0,-0.132,-0.443,1.092,0.555,1.185,0.059,Walking,Stable
55:23.2,MG-001,0,-0.357,0.042,0.924,0.441,0.991,-0.015,Walking,Stable
55:23.2,MG-001,0,-0.059,0.463,0.873,0.465,0.99,-0.027,Walking,Stable
55:23.2,MG-001,0,0.264,0.294,1.201,0.586,1.264,0.077,Walking,Stable
55:23.2,MG-001,0,0.15,-0.389,0.754,0.431,0.862,-0.058,Walking,Stable
55:23.2,MG-001,0,-0.08,-0.461,1.133,0.558,1.226,0.037,Walking,Stable
55:23.2,MG-001,0,-0.264,0,1.013,0.426,1.047,0,Walking,Stable
55:23.2,MG-001,0,-0.044,0.573,0.929,0.515,1.092,-0.025,Walking,Stable
55:23.2,MG-001,0,0.266,0.219,1.16,0.549,1.21,0.058,Walking,Stable
55:23.2,MG-001,0,0.24,-0.361,0.803,0.468,0.913,-0.087,Walking,Stable
55:23.3,MG-001,0,-0.136,-0.536,1.132,0.601,1.26,0.073,Walking,Stable
55:23.3,MG-001,0,-0.314,0.046,0.918,0.426,0.972,-0.015,Walking,Stable
55:23.3,MG-001,0,-0.123,0.479,0.855,0.486,0.988,-0.059,Walking,Stable
55:23.3,MG-001,0,0.262,0.298,1.184,0.581,1.249,0.078,Walking,Stable
55:23.3,MG-001,0,0.205,-0.413,0.764,0.461,0.892,-0.085,Walking,Stable
55:23.3,MG-001,0,-0.071,-0.531,1.088,0.563,1.213,0.038,Walking,Stable
55:23.3,MG-001,0,-0.319,0.145,0.915,0.46,0.98,-0.046,Walking,Stable
55:23.3,MG-001,0,-0.063,0.509,0.901,0.491,1.037,-0.032,Walking,Stable
55:23.3,MG-001,0,0.266,0.212,1.111,0.53,1.162,0.056,Walking,Stable
55:23.3,MG-001,0,0.323,-0.333,0.803,0.486,0.927,-0.107,Walking,Stable
55:23.4,MG-001,0,-0.154,-0.447,1.191,0.598,1.282,0.069,Walking,Stable
55:23.4,MG-001,0,-0.236,0.083,0.891,0.404,0.926,-0.02,Walking,Stable
55:23.4,MG-001,0,-0.086,0.497,0.865,0.482,1.001,-0.043,Walking,Stable
55:23.4,MG-001,0,0.306,0.135,1.228,0.556,1.272,0.041,Walking,Stable
55:23.4,MG-001,0,0.256,-0.294,0.821,0.457,0.909,-0.075,Walking,Stable
55:23.4,MG-001,0,-0.091,-0.473,1.021,0.528,1.128,0.043,Walking,Stable
55:23.4,MG-001,0,-0.304,0.088,0.845,0.412,0.903,-0.027,Walking,Stable
55:23.4,MG-001,0,0.006,0.525,0.888,0.473,1.032,0.003,Walking,Stable
55:23.4,MG-001,0,0.31,0.244,1.111,0.555,1.179,0.076,Walking,Stable
55:23.4,MG-001,0,0.183,-0.313,0.699,0.398,0.788,-0.057,Walking,Stable
55:23.5,MG-001,0,-0.008,-0.404,1.203,0.538,1.269,0.003,Walking,Stable
55:23.5,MG-001,0,-0.274,0.108,0.95,0.444,0.994,-0.03,Walking,Stable
55:23.5,MG-001,0,0.019,0.466,0.96,0.482,1.067,0.009,Walking,Stable
55:23.5,MG-001,0,0.24,0.266,1.089,0.532,1.146,0.064,Walking,Stable
55:23.5,MG-001,0,0.188,-0.387,0.781,0.452,0.891,-0.073,Walking,Stable
55:23.5,MG-001,0,-0.129,-0.456,1.104,0.563,1.202,0.059,Walking,Stable
55:23.5,MG-001,0,-0.261,-0.011,0.894,0.389,0.932,0.003,Walking,Stable
55:23.5,MG-001,0,0.013,0.581,0.944,0.513,1.109,0.007,Walking,Stable
55:23.5,MG-001,0,0.245,0.197,1.192,0.545,1.233,0.048,Walking,Stable
55:23.5,MG-001,0,0.216,-0.407,0.798,0.474,0.921,-0.088,Walking,Stable
55:23.6,MG-001,0,-0.128,-0.434,1.085,0.549,1.176,0.055,Walking,Stable
55:23.6,MG-001,0,-0.284,0.015,0.917,0.405,0.96,-0.004,Walking,Stable
55:23.6,MG-001,0,-0.105,0.547,0.939,0.53,1.092,-0.057,Walking,Stable
55:23.6,MG-001,0,0.22,0.225,1.164,0.536,1.206,0.049,Walking,Stable
55:23.6,MG-001,0,0.23,-0.395,0.831,0.486,0.949,-0.091,Walking,Stable
55:23.6,MG-001,0,-0.232,-0.472,1.157,0.62,1.271,0.11,Walking,Stable
55:23.6,MG-001,0,-0.221,0.176,0.903,0.433,0.946,-0.039,Walking,Stable
55:23.6,MG-001,0,0.023,0.528,0.914,0.489,1.056,0.012,Walking,Stable
55:23.6,MG-001,0,0.285,0.251,1.052,0.529,1.118,0.072,Walking,Stable
55:23.6,MG-001,0,0.237,-0.376,0.821,0.478,0.934,-0.089,Walking,Stable
55:23.7,MG-001,0,-0.077,-0.418,1.031,0.508,1.115,0.032,Walking,Stable
55:23.7,MG-001,0,-0.237,0.085,0.786,0.369,0.825,-0.02,Walking,Stable
55:23.7,MG-001,0,0.018,0.499,0.954,0.49,1.077,0.009,Walking,Stable
55:23.7,MG-001,0,0.249,0.188,1.019,0.485,1.066,0.047,Walking,Stable
55:23.7,MG-001,0,0.287,-0.361,0.834,0.494,0.954,-0.104,Walking,Stable
55:23.7,MG-001,0,-0.168,-0.461,1.163,0.597,1.262,0.077,Walking,Stable
55:23.7,MG-001,0,-0.31,0.19,0.898,0.466,0.968,-0.059,Walking,Stable
55:23.7,MG-001,0,-0.081,0.566,0.845,0.498,1.021,-0.046,Walking,Stable
55:23.7,MG-001,0,0.254,0.227,1.185,0.556,1.233,0.058,Walking,Stable
55:23.8,MG-001,0,0.219,-0.42,0.766,0.468,0.901,-0.092,Walking,Stable
55:23.8,MG-001,0,-0.153,-0.403,1.154,0.57,1.232,0.062,Walking,Stable
55:23.8,MG-001,0,-0.24,0.154,0.851,0.415,0.898,-0.037,Walking,Stable
55:23.8,MG-001,0,-0.078,0.461,0.879,0.473,0.996,-0.036,Walking,Stable
55:23.8,MG-001,0,0.276,0.207,1.114,0.532,1.166,0.057,Walking,Stable
55:23.8,MG-001,0,0.178,-0.361,0.784,0.441,0.881,-0.064,Walking,Stable
55:23.8,MG-001,0,-0.105,-0.423,1.198,0.575,1.275,0.044,Walking,Stable
55:23.8,MG-001,0,-0.275,0.068,0.869,0.404,0.914,-0.019,Walking,Stable
55:23.8,MG-001,0,-0.027,0.544,0.916,0.496,1.065,-0.015,Walking,Stable
55:23.8,MG-001,0,0.267,0.239,1.182,0.563,1.235,0.064,Walking,Stable
55:23.8,MG-001,0,0.079,-0.555,0.828,0.487,1,-0.044,Walking,Stable
55:23.9,MG-001,0,-0.226,-0.391,1.217,0.611,1.298,0.088,Walking,Stable
55:23.9,MG-001,0,-0.274,0.095,0.932,0.434,0.976,-0.026,Walking,Stable
55:23.9,MG-001,0,-0.075,0.534,0.907,0.505,1.055,-0.04,Walking,Stable
55:23.9,MG-001,0,0.294,0.167,1.043,0.501,1.096,0.049,Walking,Stable
55:23.9,MG-001,0,0.221,-0.376,0.762,0.453,0.878,-0.083,Walking,Stable
55:23.9,MG-001,0,-0.173,-0.468,1.076,0.572,1.186,0.081,Walking,Stable
55:23.9,MG-001,0,-0.41,0.194,0.827,0.477,0.943,-0.08,Walking,Stable
55:23.9,MG-001,0,0.041,0.478,0.957,0.492,1.071,0.02,Walking,Stable
55:23.9,MG-001,0,0.307,0.198,1.113,0.54,1.172,0.061,Walking,Stable
55:23.9,MG-001,0,0.167,-0.416,0.844,0.476,0.955,-0.07,Walking,Stable
55:24.0,MG-001,0,-0.102,-0.379,1.254,0.579,1.314,0.039,Walking,Stable
55:24.0,MG-001,0,-0.327,0.194,0.876,0.465,0.955,-0.063,Walking,Stable
55:24.0,MG-001,0,0.024,0.519,0.958,0.501,1.09,0.013,Walking,Stable
55:24.0,MG-001,0,0.207,0.153,1.131,0.497,1.16,0.032,Walking,Stable
55:24.0,MG-001,0,0.107,-0.354,0.792,0.418,0.874,-0.038,Walking,Stable
55:24.0,MG-001,0,-0.266,-0.435,1.162,0.621,1.269,0.116,Walking,Stable
55:24.0,MG-001,0,-0.201,0.113,0.864,0.393,0.894,-0.023,Walking,Stable
55:24.0,MG-001,0,0.078,0.513,1.082,0.558,1.2,0.04,Walking,Stable
55:24.0,MG-001,0,0.256,0.092,1.126,0.491,1.158,0.024,Walking,Stable
55:24.0,MG-001,1,0.036,0.202,0.813,0.35,0.838,0.007,Tremor,At Risk
55:24.1,MG-001,1,0.017,-0.193,0.966,0.392,0.985,-0.003,Tremor,At Risk
55:24.1,MG-001,1,0.005,0.233,1.198,0.479,1.221,0.001,Tremor,At Risk
55:24.1,MG-001,1,-0.006,-0.212,1.086,0.434,1.106,0.001,Tremor,At Risk
55:24.1,MG-001,1,-0.005,0.183,1.059,0.415,1.074,-0.001,Tremor,At Risk
55:24.1,MG-001,1,-0.01,-0.184,0.956,0.383,0.973,0.002,Tremor,At Risk
55:24.1,MG-001,1,0.004,0.189,1.035,0.409,1.052,0.001,Tremor,At Risk
55:24.1,MG-001,1,-0.015,-0.199,1.085,0.433,1.103,0.003,Tremor,At Risk
55:24.1,MG-001,1,0.049,0.227,0.933,0.403,0.961,0.011,Tremor,At Risk
55:24.1,MG-001,1,-0.021,-0.164,1.027,0.404,1.04,0.003,Tremor,At Risk
55:24.1,MG-001,1,0.003,0.176,0.967,0.382,0.983,0.001,Tremor,At Risk
55:24.2,MG-001,1,-0.035,-0.193,1.005,0.411,1.024,0.007,Tremor,At Risk
55:24.2,MG-001,1,-0.004,0.228,0.89,0.374,0.918,-0.001,Tremor,At Risk
55:24.2,MG-001,1,-0.042,-0.181,1.066,0.429,1.082,0.008,Tremor,At Risk
